"site_id","forecast_year","year","month_flow","flow","maxFLOWcor_month","maxFLOWcor","date","forecast_month","forecast_issue","maxFLOWcor_value","date_flow"
"snake_r_nr_heise",1989,1989,2,134.061,3,"NO",1989-02-15,3,NA,28.97,1989-02-28
"pueblo_reservoir_inflow",1989,1989,2,24.875,2,"YES",1989-02-15,3,NA,24.875,1989-02-28
"sweetwater_r_nr_alcova",1989,1989,2,NA,11,"YES",1989-02-15,3,NA,24.875,1989-02-28
"missouri_r_at_toston",1989,1989,2,126.651,2,"YES",1989-02-15,3,NA,126.651,1989-02-28
"animas_r_at_durango",1989,1989,2,13.216,3,"NO",1989-02-15,3,NA,126.651,1989-02-28
"yampa_r_nr_maybell",1989,1989,2,10.889,1,"YES",1989-02-15,3,NA,126.651,1989-02-28
"libby_reservoir_inflow",1989,1989,2,134.002,2,"YES",1989-02-15,3,NA,134.002,1989-02-28
"boise_r_nr_boise",1989,1989,2,50.018,3,"NO",1989-02-15,3,NA,134.002,1989-02-28
"green_r_bl_howard_a_hanson_dam",1989,1989,2,43.105,1,"YES",1989-02-15,3,NA,134.002,1989-02-28
"taylor_park_reservoir_inflow",1989,1989,2,3.341,12,"YES",1989-02-15,3,NA,134.002,1989-02-28
"dillon_reservoir_inflow",1989,1989,2,3.6,1,"YES",1989-02-15,3,NA,134.002,1989-02-28
"ruedi_reservoir_inflow",1989,1989,2,2.35,1,"YES",1989-02-15,3,NA,134.002,1989-02-28
"fontenelle_reservoir_inflow",1989,1989,2,21.369,2,"YES",1989-02-15,3,NA,21.369,1989-02-28
"weber_r_nr_oakley",1989,1989,2,2.237,3,"NO",1989-02-15,3,NA,21.369,1989-02-28
"colville_r_at_kettle_falls",1989,1989,2,5.266,3,"NO",1989-02-15,3,NA,21.369,1989-02-28
"stehekin_r_at_stehekin",1989,1989,2,21.34,2,"YES",1989-02-15,3,NA,21.34,1989-02-28
"detroit_lake_inflow",1989,1989,2,102.053,3,"NO",1989-02-15,3,NA,21.34,1989-02-28
"virgin_r_at_virtin",1989,1989,2,7.91,3,"NO",1989-02-15,3,NA,21.34,1989-02-28
"skagit_ross_reservoir",1989,1989,2,73.64,3,"NO",1989-02-15,3,NA,21.34,1989-02-28
"boysen_reservoir_inflow",1989,1989,2,26.601,1,"YES",1989-02-15,3,NA,21.34,1989-02-28
"pecos_r_nr_pecos",1989,1989,2,2.009,3,"NO",1989-02-15,3,NA,21.34,1989-02-28
"owyhee_r_bl_owyhee_dam",1989,1989,2,53.134,3,"NO",1989-02-15,3,NA,21.34,1989-02-28
"hungry_horse_reservoir_inflow",1989,1989,3,73.321,1,"YES",1989-03-15,4,NA,21.34,1989-03-31
"snake_r_nr_heise",1989,1989,3,201.484,3,"YES",1989-03-15,4,NA,201.484,1989-03-31
"pueblo_reservoir_inflow",1989,1989,3,33.25,2,"YES",1989-03-15,4,NA,201.484,1989-03-31
"sweetwater_r_nr_alcova",1989,1989,3,NA,11,"YES",1989-03-15,4,NA,201.484,1989-03-31
"missouri_r_at_toston",1989,1989,3,249.781,2,"YES",1989-03-15,4,NA,201.484,1989-03-31
"animas_r_at_durango",1989,1989,3,36.569,3,"YES",1989-03-15,4,NA,36.569,1989-03-31
"yampa_r_nr_maybell",1989,1989,3,65.539,1,"YES",1989-03-15,4,NA,36.569,1989-03-31
"libby_reservoir_inflow",1989,1989,3,183.878,2,"YES",1989-03-15,4,NA,36.569,1989-03-31
"boise_r_nr_boise",1989,1989,3,202.63,3,"YES",1989-03-15,4,NA,202.63,1989-03-31
"green_r_bl_howard_a_hanson_dam",1989,1989,3,65.261,1,"YES",1989-03-15,4,NA,202.63,1989-03-31
"taylor_park_reservoir_inflow",1989,1989,3,4.148,12,"YES",1989-03-15,4,NA,202.63,1989-03-31
"dillon_reservoir_inflow",1989,1989,3,4.714,1,"YES",1989-03-15,4,NA,202.63,1989-03-31
"ruedi_reservoir_inflow",1989,1989,3,3.643,1,"YES",1989-03-15,4,NA,202.63,1989-03-31
"fontenelle_reservoir_inflow",1989,1989,3,49.171,2,"YES",1989-03-15,4,NA,202.63,1989-03-31
"weber_r_nr_oakley",1989,1989,3,3.848,3,"YES",1989-03-15,4,NA,3.848,1989-03-31
"colville_r_at_kettle_falls",1989,1989,3,24.216,3,"YES",1989-03-15,4,NA,24.216,1989-03-31
"stehekin_r_at_stehekin",1989,1989,3,23.232,2,"YES",1989-03-15,4,NA,24.216,1989-03-31
"detroit_lake_inflow",1989,1989,3,256.602,3,"YES",1989-03-15,4,NA,256.602,1989-03-31
"virgin_r_at_virtin",1989,1989,3,14.085,3,"YES",1989-03-15,4,NA,14.085,1989-03-31
"skagit_ross_reservoir",1989,1989,3,76.46,3,"YES",1989-03-15,4,NA,76.46,1989-03-31
"boysen_reservoir_inflow",1989,1989,3,45.59,1,"YES",1989-03-15,4,NA,76.46,1989-03-31
"pecos_r_nr_pecos",1989,1989,3,5.871,3,"YES",1989-03-15,4,NA,5.871,1989-03-31
"owyhee_r_bl_owyhee_dam",1989,1989,3,507.976,3,"YES",1989-03-15,4,NA,507.976,1989-03-31
"hungry_horse_reservoir_inflow",1989,1989,4,433.207,1,"YES",1989-04-15,5,NA,507.976,1989-04-30
"snake_r_nr_heise",1989,1989,4,503.725,3,"YES",1989-04-15,5,NA,507.976,1989-04-30
"pueblo_reservoir_inflow",1989,1989,4,27.103,2,"YES",1989-04-15,5,NA,507.976,1989-04-30
"sweetwater_r_nr_alcova",1989,1989,4,7.004,11,"YES",1989-04-15,5,NA,507.976,1989-04-30
"missouri_r_at_toston",1989,1989,4,308.488,2,"YES",1989-04-15,5,NA,507.976,1989-04-30
"animas_r_at_durango",1989,1989,4,76.126,3,"YES",1989-04-15,5,NA,507.976,1989-04-30
"yampa_r_nr_maybell",1989,1989,4,153.15,1,"YES",1989-04-15,5,NA,507.976,1989-04-30
"libby_reservoir_inflow",1989,1989,4,549.643,2,"YES",1989-04-15,5,NA,507.976,1989-04-30
"boise_r_nr_boise",1989,1989,4,465.534,3,"YES",1989-04-15,5,NA,507.976,1989-04-30
"green_r_bl_howard_a_hanson_dam",1989,1989,4,138.984,1,"YES",1989-04-15,5,NA,507.976,1989-04-30
"taylor_park_reservoir_inflow",1989,1989,4,12.551,12,"YES",1989-04-15,5,NA,507.976,1989-04-30
"dillon_reservoir_inflow",1989,1989,4,11.648,1,"YES",1989-04-15,5,NA,507.976,1989-04-30
"ruedi_reservoir_inflow",1989,1989,4,12.353,1,"YES",1989-04-15,5,NA,507.976,1989-04-30
"fontenelle_reservoir_inflow",1989,1989,4,67.76,2,"YES",1989-04-15,5,NA,507.976,1989-04-30
"weber_r_nr_oakley",1989,1989,4,15.352,3,"YES",1989-04-15,5,NA,507.976,1989-04-30
"colville_r_at_kettle_falls",1989,1989,4,44.315,3,"YES",1989-04-15,5,NA,507.976,1989-04-30
"stehekin_r_at_stehekin",1989,1989,4,83.435,2,"YES",1989-04-15,5,NA,507.976,1989-04-30
"detroit_lake_inflow",1989,1989,4,239.168,3,"YES",1989-04-15,5,NA,507.976,1989-04-30
"virgin_r_at_virtin",1989,1989,4,9.711,3,"YES",1989-04-15,5,NA,507.976,1989-04-30
"skagit_ross_reservoir",1989,1989,4,268.29,3,"YES",1989-04-15,5,NA,507.976,1989-04-30
"boysen_reservoir_inflow",1989,1989,4,21.89,1,"YES",1989-04-15,5,NA,507.976,1989-04-30
"pecos_r_nr_pecos",1989,1989,4,10.582,3,"YES",1989-04-15,5,NA,507.976,1989-04-30
"owyhee_r_bl_owyhee_dam",1989,1989,4,261.449,3,"YES",1989-04-15,5,NA,507.976,1989-04-30
"hungry_horse_reservoir_inflow",1989,1989,5,766.702,1,"YES",1989-05-15,6,NA,507.976,1989-05-31
"snake_r_nr_heise",1989,1989,5,1135.819,3,"YES",1989-05-15,6,NA,507.976,1989-05-31
"pueblo_reservoir_inflow",1989,1989,5,59.907,2,"YES",1989-05-15,6,NA,507.976,1989-05-31
"sweetwater_r_nr_alcova",1989,1989,5,4.481,11,"YES",1989-05-15,6,NA,507.976,1989-05-31
"missouri_r_at_toston",1989,1989,5,465.779,2,"YES",1989-05-15,6,NA,507.976,1989-05-31
"animas_r_at_durango",1989,1989,5,104.569,3,"YES",1989-05-15,6,NA,507.976,1989-05-31
"yampa_r_nr_maybell",1989,1989,5,206.499,1,"YES",1989-05-15,6,NA,507.976,1989-05-31
"libby_reservoir_inflow",1989,1989,5,1539.256,2,"YES",1989-05-15,6,NA,507.976,1989-05-31
"boise_r_nr_boise",1989,1989,5,421.075,3,"YES",1989-05-15,6,NA,507.976,1989-05-31
"green_r_bl_howard_a_hanson_dam",1989,1989,5,73.426,1,"YES",1989-05-15,6,NA,507.976,1989-05-31
"taylor_park_reservoir_inflow",1989,1989,5,25.637,12,"YES",1989-05-15,6,NA,507.976,1989-05-31
"dillon_reservoir_inflow",1989,1989,5,42.684,1,"YES",1989-05-15,6,NA,507.976,1989-05-31
"ruedi_reservoir_inflow",1989,1989,5,33.488,1,"YES",1989-05-15,6,NA,507.976,1989-05-31
"fontenelle_reservoir_inflow",1989,1989,5,95.75,2,"YES",1989-05-15,6,NA,507.976,1989-05-31
"weber_r_nr_oakley",1989,1989,5,31.379,3,"YES",1989-05-15,6,NA,507.976,1989-05-31
"colville_r_at_kettle_falls",1989,1989,5,33.346,3,"YES",1989-05-15,6,NA,507.976,1989-05-31
"stehekin_r_at_stehekin",1989,1989,5,181.765,2,"YES",1989-05-15,6,NA,507.976,1989-05-31
"detroit_lake_inflow",1989,1989,5,142.657,3,"YES",1989-05-15,6,NA,507.976,1989-05-31
"virgin_r_at_virtin",1989,1989,5,6.079,3,"YES",1989-05-15,6,NA,507.976,1989-05-31
"skagit_ross_reservoir",1989,1989,5,457.04,3,"YES",1989-05-15,6,NA,507.976,1989-05-31
"boysen_reservoir_inflow",1989,1989,5,52.189,1,"YES",1989-05-15,6,NA,507.976,1989-05-31
"pecos_r_nr_pecos",1989,1989,5,9.11,3,"YES",1989-05-15,6,NA,507.976,1989-05-31
"owyhee_r_bl_owyhee_dam",1989,1989,5,70.527,3,"YES",1989-05-15,6,NA,507.976,1989-05-31
"hungry_horse_reservoir_inflow",1989,1989,6,727.057,1,"YES",1989-06-15,7,NA,507.976,1989-06-30
"snake_r_nr_heise",1989,1989,6,1129.561,3,"YES",1989-06-15,7,NA,507.976,1989-06-30
"pueblo_reservoir_inflow",1989,1989,6,91.157,2,"YES",1989-06-15,7,NA,507.976,1989-06-30
"sweetwater_r_nr_alcova",1989,1989,6,4.491,11,"YES",1989-06-15,7,NA,507.976,1989-06-30
"missouri_r_at_toston",1989,1989,6,367.211,2,"YES",1989-06-15,7,NA,507.976,1989-06-30
"animas_r_at_durango",1989,1989,6,75.929,3,"YES",1989-06-15,7,NA,507.976,1989-06-30
"yampa_r_nr_maybell",1989,1989,6,132.391,1,"YES",1989-06-15,7,NA,507.976,1989-06-30
"libby_reservoir_inflow",1989,1989,6,1957.089,2,"YES",1989-06-15,7,NA,507.976,1989-06-30
"boise_r_nr_boise",1989,1989,6,278.424,3,"YES",1989-06-15,7,NA,507.976,1989-06-30
"green_r_bl_howard_a_hanson_dam",1989,1989,6,31.192,1,"YES",1989-06-15,7,NA,507.976,1989-06-30
"taylor_park_reservoir_inflow",1989,1989,6,30.096,12,"YES",1989-06-15,7,NA,507.976,1989-06-30
"dillon_reservoir_inflow",1989,1989,6,52.731,1,"YES",1989-06-15,7,NA,507.976,1989-06-30
"ruedi_reservoir_inflow",1989,1989,6,32.109,1,"YES",1989-06-15,7,NA,507.976,1989-06-30
"fontenelle_reservoir_inflow",1989,1989,6,214.144,2,"YES",1989-06-15,7,NA,507.976,1989-06-30
"weber_r_nr_oakley",1989,1989,6,29.657,3,"YES",1989-06-15,7,NA,507.976,1989-06-30
"colville_r_at_kettle_falls",1989,1989,6,13.545,3,"YES",1989-06-15,7,NA,507.976,1989-06-30
"stehekin_r_at_stehekin",1989,1989,6,226.651,2,"YES",1989-06-15,7,NA,507.976,1989-06-30
"virgin_r_at_virtin",1989,1989,6,3.907,3,"YES",1989-06-15,7,NA,507.976,1989-06-30
"skagit_ross_reservoir",1989,1989,6,488.63,3,"YES",1989-06-15,7,NA,507.976,1989-06-30
"boysen_reservoir_inflow",1989,1989,6,290.679,1,"YES",1989-06-15,7,NA,507.976,1989-06-30
"pecos_r_nr_pecos",1989,1989,6,3.66,3,"YES",1989-06-15,7,NA,507.976,1989-06-30
"owyhee_r_bl_owyhee_dam",1989,1989,6,19.646,3,"YES",1989-06-15,7,NA,507.976,1989-06-30
"hungry_horse_reservoir_inflow",1990,1989,10,83.012,1,"NO",1989-10-15,1,NA,507.976,1989-10-31
"snake_r_nr_heise",1990,1989,10,228.286,3,"NO",1989-10-15,1,NA,507.976,1989-10-31
"pueblo_reservoir_inflow",1990,1989,10,31.463,2,"NO",1989-10-15,1,NA,507.976,1989-10-31
"sweetwater_r_nr_alcova",1990,1989,10,NA,11,"NO",1989-10-15,1,NA,507.976,1989-10-31
"missouri_r_at_toston",1990,1989,10,204.562,2,"NO",1989-10-15,1,NA,507.976,1989-10-31
"animas_r_at_durango",1990,1989,10,15.985,3,"NO",1989-10-15,1,NA,507.976,1989-10-31
"yampa_r_nr_maybell",1990,1989,10,8.823,1,"NO",1989-10-15,1,NA,507.976,1989-10-31
"libby_reservoir_inflow",1990,1989,10,341.899,2,"NO",1989-10-15,1,NA,507.976,1989-10-31
"boise_r_nr_boise",1990,1989,10,50.914,3,"NO",1989-10-15,1,NA,507.976,1989-10-31
"green_r_bl_howard_a_hanson_dam",1990,1989,10,9.014,1,"NO",1989-10-15,1,NA,507.976,1989-10-31
"taylor_park_reservoir_inflow",1990,1989,10,4.45,12,"NO",1989-10-15,1,NA,507.976,1989-10-31
"dillon_reservoir_inflow",1990,1989,10,5.065,1,"NO",1989-10-15,1,NA,507.976,1989-10-31
"ruedi_reservoir_inflow",1990,1989,10,3.29,1,"NO",1989-10-15,1,NA,507.976,1989-10-31
"fontenelle_reservoir_inflow",1990,1989,10,35.614,2,"NO",1989-10-15,1,NA,507.976,1989-10-31
"weber_r_nr_oakley",1990,1989,10,3.348,3,"NO",1989-10-15,1,NA,507.976,1989-10-31
"colville_r_at_kettle_falls",1990,1989,10,4.826,3,"NO",1989-10-15,1,NA,507.976,1989-10-31
"stehekin_r_at_stehekin",1990,1989,10,21.703,2,"NO",1989-10-15,1,NA,507.976,1989-10-31
"detroit_lake_inflow",1990,1989,10,44.501,3,"NO",1989-10-15,1,NA,507.976,1989-10-31
"virgin_r_at_virtin",1990,1989,10,4.621,3,"NO",1989-10-15,1,NA,507.976,1989-10-31
"skagit_ross_reservoir",1990,1989,10,61.49,3,"NO",1989-10-15,1,NA,507.976,1989-10-31
"boysen_reservoir_inflow",1990,1989,10,62.846,1,"NO",1989-10-15,1,NA,507.976,1989-10-31
"pecos_r_nr_pecos",1990,1989,10,4.326,3,"NO",1989-10-15,1,NA,507.976,1989-10-31
"owyhee_r_bl_owyhee_dam",1990,1989,10,18.289,3,"NO",1989-10-15,1,NA,507.976,1989-10-31
"hungry_horse_reservoir_inflow",1990,1989,11,375,1,"NO",1989-11-15,1,NA,507.976,1989-11-30
"snake_r_nr_heise",1990,1989,11,189.048,3,"NO",1989-11-15,1,NA,507.976,1989-11-30
"pueblo_reservoir_inflow",1990,1989,11,37.615,2,"NO",1989-11-15,1,NA,507.976,1989-11-30
"sweetwater_r_nr_alcova",1990,1989,11,NA,11,"YES",1989-11-15,1,NA,507.976,1989-11-30
"missouri_r_at_toston",1990,1989,11,225.644,2,"NO",1989-11-15,1,NA,507.976,1989-11-30
"animas_r_at_durango",1990,1989,11,10.612,3,"NO",1989-11-15,1,NA,507.976,1989-11-30
"yampa_r_nr_maybell",1990,1989,11,14.24,1,"NO",1989-11-15,1,NA,507.976,1989-11-30
"libby_reservoir_inflow",1990,1989,11,504.631,2,"NO",1989-11-15,1,NA,507.976,1989-11-30
"boise_r_nr_boise",1990,1989,11,47.097,3,"NO",1989-11-15,1,NA,507.976,1989-11-30
"green_r_bl_howard_a_hanson_dam",1990,1989,11,91.859,1,"NO",1989-11-15,1,NA,507.976,1989-11-30
"taylor_park_reservoir_inflow",1990,1989,11,3.916,12,"NO",1989-11-15,1,NA,507.976,1989-11-30
"dillon_reservoir_inflow",1990,1989,11,4.914,1,"NO",1989-11-15,1,NA,507.976,1989-11-30
"ruedi_reservoir_inflow",1990,1989,11,2.884,1,"NO",1989-11-15,1,NA,507.976,1989-11-30
"fontenelle_reservoir_inflow",1990,1989,11,37.797,2,"NO",1989-11-15,1,NA,507.976,1989-11-30
"weber_r_nr_oakley",1990,1989,11,3.41,3,"NO",1989-11-15,1,NA,507.976,1989-11-30
"colville_r_at_kettle_falls",1990,1989,11,5.994,3,"NO",1989-11-15,1,NA,507.976,1989-11-30
"stehekin_r_at_stehekin",1990,1989,11,80.82,2,"NO",1989-11-15,1,NA,507.976,1989-11-30
"detroit_lake_inflow",1990,1989,11,84.84,3,"NO",1989-11-15,1,NA,507.976,1989-11-30
"virgin_r_at_virtin",1990,1989,11,6.29,3,"NO",1989-11-15,1,NA,507.976,1989-11-30
"skagit_ross_reservoir",1990,1989,11,279.62,3,"NO",1989-11-15,1,NA,507.976,1989-11-30
"boysen_reservoir_inflow",1990,1989,11,58.304,1,"NO",1989-11-15,1,NA,507.976,1989-11-30
"pecos_r_nr_pecos",1990,1989,11,1.21,3,"NO",1989-11-15,1,NA,507.976,1989-11-30
"owyhee_r_bl_owyhee_dam",1990,1989,11,20.121,3,"NO",1989-11-15,1,NA,507.976,1989-11-30
"hungry_horse_reservoir_inflow",1990,1989,12,205.972,1,"NO",1989-12-15,1,NA,507.976,1989-12-31
"snake_r_nr_heise",1990,1989,12,167.989,3,"NO",1989-12-15,1,NA,507.976,1989-12-31
"pueblo_reservoir_inflow",1990,1989,12,26.999,2,"NO",1989-12-15,1,NA,507.976,1989-12-31
"sweetwater_r_nr_alcova",1990,1989,12,NA,11,"YES",1989-12-15,1,NA,507.976,1989-12-31
"missouri_r_at_toston",1990,1989,12,201.199,2,"NO",1989-12-15,1,NA,507.976,1989-12-31
"animas_r_at_durango",1990,1989,12,7.952,3,"NO",1989-12-15,1,NA,507.976,1989-12-31
"yampa_r_nr_maybell",1990,1989,12,14.144,1,"NO",1989-12-15,1,NA,507.976,1989-12-31
"libby_reservoir_inflow",1990,1989,12,347.755,2,"NO",1989-12-15,1,NA,507.976,1989-12-31
"boise_r_nr_boise",1990,1989,12,43.874,3,"NO",1989-12-15,1,NA,507.976,1989-12-31
"green_r_bl_howard_a_hanson_dam",1990,1989,12,88.029,1,"NO",1989-12-15,1,NA,507.976,1989-12-31
"taylor_park_reservoir_inflow",1990,1989,12,3.113,12,"YES",1989-12-15,1,NA,3.113,1989-12-31
"dillon_reservoir_inflow",1990,1989,12,5.077,1,"NO",1989-12-15,1,NA,3.113,1989-12-31
"ruedi_reservoir_inflow",1990,1989,12,2.837,1,"NO",1989-12-15,1,NA,3.113,1989-12-31
"fontenelle_reservoir_inflow",1990,1989,12,29.388,2,"NO",1989-12-15,1,NA,3.113,1989-12-31
"weber_r_nr_oakley",1990,1989,12,2.6,3,"NO",1989-12-15,1,NA,3.113,1989-12-31
"colville_r_at_kettle_falls",1990,1989,12,7.065,3,"NO",1989-12-15,1,NA,3.113,1989-12-31
"stehekin_r_at_stehekin",1990,1989,12,65.381,2,"NO",1989-12-15,1,NA,3.113,1989-12-31
"detroit_lake_inflow",1990,1989,12,118.33,3,"NO",1989-12-15,1,NA,3.113,1989-12-31
"virgin_r_at_virtin",1990,1989,12,6.649,3,"NO",1989-12-15,1,NA,3.113,1989-12-31
"skagit_ross_reservoir",1990,1989,12,275.57,3,"NO",1989-12-15,1,NA,3.113,1989-12-31
"boysen_reservoir_inflow",1990,1989,12,38.897,1,"NO",1989-12-15,1,NA,3.113,1989-12-31
"pecos_r_nr_pecos",1990,1989,12,0.927,3,"NO",1989-12-15,1,NA,3.113,1989-12-31
"owyhee_r_bl_owyhee_dam",1990,1989,12,20.93,3,"NO",1989-12-15,1,NA,3.113,1989-12-31
"hungry_horse_reservoir_inflow",1990,1990,1,117.489,1,"YES",1990-01-15,2,NA,117.489,1990-01-31
"snake_r_nr_heise",1990,1990,1,172.125,3,"NO",1990-01-15,2,NA,117.489,1990-01-31
"pueblo_reservoir_inflow",1990,1990,1,28.079,2,"NO",1990-01-15,2,NA,117.489,1990-01-31
"sweetwater_r_nr_alcova",1990,1990,1,NA,11,"YES",1990-01-15,2,NA,117.489,1990-01-31
"missouri_r_at_toston",1990,1990,1,201.172,2,"NO",1990-01-15,2,NA,117.489,1990-01-31
"animas_r_at_durango",1990,1990,1,7.517,3,"NO",1990-01-15,2,NA,117.489,1990-01-31
"yampa_r_nr_maybell",1990,1990,1,15.316,1,"YES",1990-01-15,2,NA,15.316,1990-01-31
"libby_reservoir_inflow",1990,1990,1,268.312,2,"NO",1990-01-15,2,NA,15.316,1990-01-31
"boise_r_nr_boise",1990,1990,1,48.621,3,"NO",1990-01-15,2,NA,15.316,1990-01-31
"green_r_bl_howard_a_hanson_dam",1990,1990,1,121.315,1,"YES",1990-01-15,2,NA,121.315,1990-01-31
"taylor_park_reservoir_inflow",1990,1990,1,3.626,12,"YES",1990-01-15,2,NA,121.315,1990-01-31
"dillon_reservoir_inflow",1990,1990,1,4.591,1,"YES",1990-01-15,2,NA,4.591,1990-01-31
"ruedi_reservoir_inflow",1990,1990,1,2.477,1,"YES",1990-01-15,2,NA,2.477,1990-01-31
"fontenelle_reservoir_inflow",1990,1990,1,26.242,2,"NO",1990-01-15,2,NA,2.477,1990-01-31
"weber_r_nr_oakley",1990,1990,1,2.577,3,"NO",1990-01-15,2,NA,2.477,1990-01-31
"colville_r_at_kettle_falls",1990,1990,1,8.701,3,"NO",1990-01-15,2,NA,2.477,1990-01-31
"stehekin_r_at_stehekin",1990,1990,1,28.643,2,"NO",1990-01-15,2,NA,2.477,1990-01-31
"detroit_lake_inflow",1990,1990,1,243.658,3,"NO",1990-01-15,2,NA,2.477,1990-01-31
"virgin_r_at_virtin",1990,1990,1,6.781,3,"NO",1990-01-15,2,NA,2.477,1990-01-31
"skagit_ross_reservoir",1990,1990,1,128.13,3,"NO",1990-01-15,2,NA,2.477,1990-01-31
"boysen_reservoir_inflow",1990,1990,1,35.071,1,"YES",1990-01-15,2,NA,35.071,1990-01-31
"pecos_r_nr_pecos",1990,1990,1,1.997,3,"NO",1990-01-15,2,NA,35.071,1990-01-31
"owyhee_r_bl_owyhee_dam",1990,1990,1,25.893,3,"NO",1990-01-15,2,NA,35.071,1990-01-31
"hungry_horse_reservoir_inflow",1990,1990,2,75.412,1,"YES",1990-02-15,3,NA,35.071,1990-02-28
"snake_r_nr_heise",1990,1990,2,145.013,3,"NO",1990-02-15,3,NA,35.071,1990-02-28
"pueblo_reservoir_inflow",1990,1990,2,20.66,2,"YES",1990-02-15,3,NA,20.66,1990-02-28
"sweetwater_r_nr_alcova",1990,1990,2,NA,11,"YES",1990-02-15,3,NA,20.66,1990-02-28
"missouri_r_at_toston",1990,1990,2,173.888,2,"YES",1990-02-15,3,NA,173.888,1990-02-28
"animas_r_at_durango",1990,1990,2,7.484,3,"NO",1990-02-15,3,NA,173.888,1990-02-28
"yampa_r_nr_maybell",1990,1990,2,15.869,1,"YES",1990-02-15,3,NA,173.888,1990-02-28
"libby_reservoir_inflow",1990,1990,2,217.893,2,"YES",1990-02-15,3,NA,217.893,1990-02-28
"boise_r_nr_boise",1990,1990,2,43.984,3,"NO",1990-02-15,3,NA,217.893,1990-02-28
"green_r_bl_howard_a_hanson_dam",1990,1990,2,111.215,1,"YES",1990-02-15,3,NA,217.893,1990-02-28
"taylor_park_reservoir_inflow",1990,1990,2,3.165,12,"YES",1990-02-15,3,NA,217.893,1990-02-28
"dillon_reservoir_inflow",1990,1990,2,3.957,1,"YES",1990-02-15,3,NA,217.893,1990-02-28
"ruedi_reservoir_inflow",1990,1990,2,1.8,1,"YES",1990-02-15,3,NA,217.893,1990-02-28
"fontenelle_reservoir_inflow",1990,1990,2,24.344,2,"YES",1990-02-15,3,NA,24.344,1990-02-28
"weber_r_nr_oakley",1990,1990,2,2.293,3,"NO",1990-02-15,3,NA,24.344,1990-02-28
"colville_r_at_kettle_falls",1990,1990,2,8.128,3,"NO",1990-02-15,3,NA,24.344,1990-02-28
"stehekin_r_at_stehekin",1990,1990,2,25.577,2,"YES",1990-02-15,3,NA,25.577,1990-02-28
"detroit_lake_inflow",1990,1990,2,134.771,3,"NO",1990-02-15,3,NA,25.577,1990-02-28
"virgin_r_at_virtin",1990,1990,2,6.339,3,"NO",1990-02-15,3,NA,25.577,1990-02-28
"skagit_ross_reservoir",1990,1990,2,89.9,3,"NO",1990-02-15,3,NA,25.577,1990-02-28
"boysen_reservoir_inflow",1990,1990,2,30.342,1,"YES",1990-02-15,3,NA,25.577,1990-02-28
"pecos_r_nr_pecos",1990,1990,2,1.135,3,"NO",1990-02-15,3,NA,25.577,1990-02-28
"owyhee_r_bl_owyhee_dam",1990,1990,2,19.891,3,"NO",1990-02-15,3,NA,25.577,1990-02-28
"hungry_horse_reservoir_inflow",1990,1990,3,91.323,1,"YES",1990-03-15,4,NA,25.577,1990-03-31
"snake_r_nr_heise",1990,1990,3,176.262,3,"YES",1990-03-15,4,NA,176.262,1990-03-31
"pueblo_reservoir_inflow",1990,1990,3,24.26,2,"YES",1990-03-15,4,NA,176.262,1990-03-31
"sweetwater_r_nr_alcova",1990,1990,3,NA,11,"YES",1990-03-15,4,NA,176.262,1990-03-31
"missouri_r_at_toston",1990,1990,3,221.128,2,"YES",1990-03-15,4,NA,176.262,1990-03-31
"animas_r_at_durango",1990,1990,3,8.208,3,"YES",1990-03-15,4,NA,8.208,1990-03-31
"yampa_r_nr_maybell",1990,1990,3,69.364,1,"YES",1990-03-15,4,NA,8.208,1990-03-31
"libby_reservoir_inflow",1990,1990,3,267.509,2,"YES",1990-03-15,4,NA,8.208,1990-03-31
"boise_r_nr_boise",1990,1990,3,96.217,3,"YES",1990-03-15,4,NA,96.217,1990-03-31
"green_r_bl_howard_a_hanson_dam",1990,1990,3,96.202,1,"YES",1990-03-15,4,NA,96.217,1990-03-31
"taylor_park_reservoir_inflow",1990,1990,3,3.196,12,"YES",1990-03-15,4,NA,96.217,1990-03-31
"dillon_reservoir_inflow",1990,1990,3,4.948,1,"YES",1990-03-15,4,NA,96.217,1990-03-31
"ruedi_reservoir_inflow",1990,1990,3,2.648,1,"YES",1990-03-15,4,NA,96.217,1990-03-31
"fontenelle_reservoir_inflow",1990,1990,3,46.253,2,"YES",1990-03-15,4,NA,96.217,1990-03-31
"weber_r_nr_oakley",1990,1990,3,3.178,3,"YES",1990-03-15,4,NA,3.178,1990-03-31
"colville_r_at_kettle_falls",1990,1990,3,15.529,3,"YES",1990-03-15,4,NA,15.529,1990-03-31
"stehekin_r_at_stehekin",1990,1990,3,39.368,2,"YES",1990-03-15,4,NA,15.529,1990-03-31
"detroit_lake_inflow",1990,1990,3,191.587,3,"YES",1990-03-15,4,NA,191.587,1990-03-31
"virgin_r_at_virtin",1990,1990,3,7.24,3,"YES",1990-03-15,4,NA,7.24,1990-03-31
"skagit_ross_reservoir",1990,1990,3,124.51,3,"YES",1990-03-15,4,NA,124.51,1990-03-31
"boysen_reservoir_inflow",1990,1990,3,47.289,1,"YES",1990-03-15,4,NA,124.51,1990-03-31
"pecos_r_nr_pecos",1990,1990,3,2.071,3,"YES",1990-03-15,4,NA,2.071,1990-03-31
"owyhee_r_bl_owyhee_dam",1990,1990,3,122.659,3,"YES",1990-03-15,4,NA,122.659,1990-03-31
