"nrcs_id","forecast_year","year","month_flow","flow","site_id","maxFLOWcor_month","maxFLOWcor","date","forecast_month","forecast_issue","maxFLOWcor_value","date_flow"
"14150000:OR:USGS",1988,1987,12,220.503,"detroit_lake_inflow",4,"NO",1987-12-15,1,NA,10.762,1987-12-31
"150021:CA:USGS",1988,1987,12,0.66,"american_river_folsom_lake",5,"NO",1987-12-15,1,NA,10.762,1987-12-31
"150021:CA:USGS",1988,1987,12,0.66,"merced_river_yosemite_at_pohono_bridge",5,"NO",1987-12-15,1,NA,10.762,1987-12-31
"150021:CA:USGS",1988,1987,12,0.66,"san_joaquin_river_millerton_reservoir",5,"NO",1987-12-15,1,NA,10.762,1987-12-31
"13309220:ID:USGS",1988,1987,12,NA,"libby_reservoir_inflow",5,"NO",1987-12-15,1,NA,10.762,1987-12-31
"12413000:ID:USGS",1988,1987,12,30.478,"green_r_bl_howard_a_hanson_dam",5,"NO",1987-12-15,1,NA,10.762,1987-12-31
"09349800:CO:USGS",1988,1987,12,5.697,"pueblo_reservoir_inflow",2,"NO",1987-12-15,1,NA,10.762,1987-12-31
"09277800:UT:USGS",1988,1987,12,1.13,"sweetwater_r_nr_alcova",2,"NO",1987-12-15,1,NA,10.762,1987-12-31
"09379500:UT:USGS",1988,1987,12,57.671,"animas_r_at_durango",5,"NO",1987-12-15,1,NA,10.762,1987-12-31
"08316000:NM:USGS",1988,1987,12,0.095,"pecos_r_nr_pecos",5,"NO",1987-12-15,1,NA,10.762,1987-12-31
"10150500:UT:USGS",1988,1987,12,4.05,"ruedi_reservoir_inflow",5,"NO",1987-12-15,1,NA,10.762,1987-12-31
"10166605:UT:USGS",1988,1987,12,56.057,"taylor_park_reservoir_inflow",5,"NO",1987-12-15,1,NA,10.762,1987-12-31
"09408150:UT:USGS",1988,1987,12,5.8,"virgin_r_at_virtin",5,"NO",1987-12-15,1,NA,10.762,1987-12-31
"150028:CA:USGS",1988,1988,1,0.18,"boise_r_nr_boise",4,"NO",1988-01-15,2,NA,10.762,1988-01-31
"150028:CA:USGS",1988,1988,1,0.18,"boysen_reservoir_inflow",3,"NO",1988-01-15,2,NA,10.762,1988-01-31
"150028:CA:USGS",1988,1988,1,0.18,"dillon_reservoir_inflow",3,"NO",1988-01-15,2,NA,10.762,1988-01-31
"150028:CA:USGS",1988,1988,1,0.18,"fontenelle_reservoir_inflow",3,"NO",1988-01-15,2,NA,10.762,1988-01-31
"150028:CA:USGS",1988,1988,1,0.18,"weber_r_nr_oakley",3,"NO",1988-01-15,2,NA,10.762,1988-01-31
"12433200:WA:USGS",1988,1988,1,1.571,"colville_r_at_kettle_falls",4,"NO",1988-01-15,2,NA,10.762,1988-01-31
"10333000:NV:USGS",1988,1988,1,2.906,"owyhee_r_bl_owyhee_dam",5,"NO",1988-01-15,2,NA,10.762,1988-01-31
"14113000:WA:USGS",1988,1988,1,65.58,"stehekin_r_at_stehekin",5,"NO",1988-01-15,2,NA,10.762,1988-01-31
"14150000:OR:USGS",1988,1988,1,290.43,"detroit_lake_inflow",4,"NO",1988-01-15,2,NA,10.762,1988-01-31
"150021:CA:USGS",1988,1988,1,0.69,"american_river_folsom_lake",5,"NO",1988-01-15,2,NA,10.762,1988-01-31
"150021:CA:USGS",1988,1988,1,0.69,"merced_river_yosemite_at_pohono_bridge",5,"NO",1988-01-15,2,NA,10.762,1988-01-31
"150021:CA:USGS",1988,1988,1,0.69,"san_joaquin_river_millerton_reservoir",5,"NO",1988-01-15,2,NA,10.762,1988-01-31
"13309220:ID:USGS",1988,1988,1,NA,"libby_reservoir_inflow",5,"NO",1988-01-15,2,NA,10.762,1988-01-31
"12413000:ID:USGS",1988,1988,1,20.386,"green_r_bl_howard_a_hanson_dam",5,"NO",1988-01-15,2,NA,10.762,1988-01-31
"09349800:CO:USGS",1988,1988,1,5.187,"pueblo_reservoir_inflow",2,"NO",1988-01-15,2,NA,10.762,1988-01-31
"09277800:UT:USGS",1988,1988,1,1.19,"sweetwater_r_nr_alcova",2,"NO",1988-01-15,2,NA,10.762,1988-01-31
"09379500:UT:USGS",1988,1988,1,53.02,"animas_r_at_durango",5,"NO",1988-01-15,2,NA,10.762,1988-01-31
"08316000:NM:USGS",1988,1988,1,0.094,"pecos_r_nr_pecos",5,"NO",1988-01-15,2,NA,10.762,1988-01-31
"10150500:UT:USGS",1988,1988,1,3.939,"ruedi_reservoir_inflow",5,"NO",1988-01-15,2,NA,10.762,1988-01-31
"10166605:UT:USGS",1988,1988,1,54.32,"taylor_park_reservoir_inflow",5,"NO",1988-01-15,2,NA,10.762,1988-01-31
"09408150:UT:USGS",1988,1988,1,10.381,"virgin_r_at_virtin",5,"NO",1988-01-15,2,NA,10.762,1988-01-31
"150028:CA:USGS",1988,1988,2,0.16,"boise_r_nr_boise",4,"NO",1988-02-15,3,NA,10.762,1988-02-29
"150028:CA:USGS",1988,1988,2,0.16,"boysen_reservoir_inflow",3,"NO",1988-02-15,3,NA,10.762,1988-02-29
"150028:CA:USGS",1988,1988,2,0.16,"dillon_reservoir_inflow",3,"NO",1988-02-15,3,NA,10.762,1988-02-29
"150028:CA:USGS",1988,1988,2,0.16,"fontenelle_reservoir_inflow",3,"NO",1988-02-15,3,NA,10.762,1988-02-29
"150028:CA:USGS",1988,1988,2,0.16,"weber_r_nr_oakley",3,"NO",1988-02-15,3,NA,10.762,1988-02-29
"12433200:WA:USGS",1988,1988,2,1.48,"colville_r_at_kettle_falls",4,"NO",1988-02-15,3,NA,10.762,1988-02-29
"10333000:NV:USGS",1988,1988,2,5.859,"owyhee_r_bl_owyhee_dam",5,"NO",1988-02-15,3,NA,10.762,1988-02-29
"14113000:WA:USGS",1988,1988,2,77.683,"stehekin_r_at_stehekin",5,"NO",1988-02-15,3,NA,10.762,1988-02-29
"14150000:OR:USGS",1988,1988,2,172.313,"detroit_lake_inflow",4,"NO",1988-02-15,3,NA,10.762,1988-02-29
"150021:CA:USGS",1988,1988,2,0.71,"american_river_folsom_lake",5,"NO",1988-02-15,3,NA,10.762,1988-02-29
"150021:CA:USGS",1988,1988,2,0.71,"merced_river_yosemite_at_pohono_bridge",5,"NO",1988-02-15,3,NA,10.762,1988-02-29
"150021:CA:USGS",1988,1988,2,0.71,"san_joaquin_river_millerton_reservoir",5,"NO",1988-02-15,3,NA,10.762,1988-02-29
"13309220:ID:USGS",1988,1988,2,NA,"libby_reservoir_inflow",5,"NO",1988-02-15,3,NA,10.762,1988-02-29
"12413000:ID:USGS",1988,1988,2,37.696,"green_r_bl_howard_a_hanson_dam",5,"NO",1988-02-15,3,NA,10.762,1988-02-29
"09349800:CO:USGS",1988,1988,2,5.875,"pueblo_reservoir_inflow",2,"YES",1988-02-15,3,NA,5.875,1988-02-29
"09277800:UT:USGS",1988,1988,2,0.96,"sweetwater_r_nr_alcova",2,"YES",1988-02-15,3,NA,0.96,1988-02-29
"09379500:UT:USGS",1988,1988,2,79.313,"animas_r_at_durango",5,"NO",1988-02-15,3,NA,0.96,1988-02-29
"08316000:NM:USGS",1988,1988,2,0.156,"pecos_r_nr_pecos",5,"NO",1988-02-15,3,NA,0.96,1988-02-29
"10150500:UT:USGS",1988,1988,2,3.921,"ruedi_reservoir_inflow",5,"NO",1988-02-15,3,NA,0.96,1988-02-29
"10166605:UT:USGS",1988,1988,2,61.856,"taylor_park_reservoir_inflow",5,"NO",1988-02-15,3,NA,0.96,1988-02-29
"09408150:UT:USGS",1988,1988,2,10.576,"virgin_r_at_virtin",5,"NO",1988-02-15,3,NA,0.96,1988-02-29
"150028:CA:USGS",1988,1988,3,0.54,"boise_r_nr_boise",4,"NO",1988-03-15,4,NA,0.96,1988-03-31
"150028:CA:USGS",1988,1988,3,0.54,"boysen_reservoir_inflow",3,"YES",1988-03-15,4,NA,0.54,1988-03-31
"150028:CA:USGS",1988,1988,3,0.54,"dillon_reservoir_inflow",3,"YES",1988-03-15,4,NA,0.54,1988-03-31
"150028:CA:USGS",1988,1988,3,0.54,"fontenelle_reservoir_inflow",3,"YES",1988-03-15,4,NA,0.54,1988-03-31
"150028:CA:USGS",1988,1988,3,0.54,"weber_r_nr_oakley",3,"YES",1988-03-15,4,NA,0.54,1988-03-31
"12433200:WA:USGS",1988,1988,3,5.101,"colville_r_at_kettle_falls",4,"NO",1988-03-15,4,NA,0.54,1988-03-31
"10333000:NV:USGS",1988,1988,3,21.316,"owyhee_r_bl_owyhee_dam",5,"NO",1988-03-15,4,NA,0.54,1988-03-31
"14113000:WA:USGS",1988,1988,3,79.24,"stehekin_r_at_stehekin",5,"NO",1988-03-15,4,NA,0.54,1988-03-31
"14150000:OR:USGS",1988,1988,3,195.231,"detroit_lake_inflow",4,"NO",1988-03-15,4,NA,0.54,1988-03-31
"150021:CA:USGS",1988,1988,3,0.82,"american_river_folsom_lake",5,"NO",1988-03-15,4,NA,0.54,1988-03-31
"150021:CA:USGS",1988,1988,3,0.82,"merced_river_yosemite_at_pohono_bridge",5,"NO",1988-03-15,4,NA,0.54,1988-03-31
"150021:CA:USGS",1988,1988,3,0.82,"san_joaquin_river_millerton_reservoir",5,"NO",1988-03-15,4,NA,0.54,1988-03-31
"13309220:ID:USGS",1988,1988,3,NA,"libby_reservoir_inflow",5,"NO",1988-03-15,4,NA,0.54,1988-03-31
"12413000:ID:USGS",1988,1988,3,156.793,"green_r_bl_howard_a_hanson_dam",5,"NO",1988-03-15,4,NA,0.54,1988-03-31
"09349800:CO:USGS",1988,1988,3,15.574,"pueblo_reservoir_inflow",2,"YES",1988-03-15,4,NA,0.54,1988-03-31
"09277800:UT:USGS",1988,1988,3,0.84,"sweetwater_r_nr_alcova",2,"YES",1988-03-15,4,NA,0.54,1988-03-31
"09379500:UT:USGS",1988,1988,3,120.323,"animas_r_at_durango",5,"NO",1988-03-15,4,NA,0.54,1988-03-31
"08316000:NM:USGS",1988,1988,3,0.186,"pecos_r_nr_pecos",5,"NO",1988-03-15,4,NA,0.54,1988-03-31
"10150500:UT:USGS",1988,1988,3,5.732,"ruedi_reservoir_inflow",5,"NO",1988-03-15,4,NA,0.54,1988-03-31
"10166605:UT:USGS",1988,1988,3,69.91,"taylor_park_reservoir_inflow",5,"NO",1988-03-15,4,NA,0.54,1988-03-31
"09408150:UT:USGS",1988,1988,3,11.578,"virgin_r_at_virtin",5,"NO",1988-03-15,4,NA,0.54,1988-03-31
"06024450:MT:USGS",1988,1988,4,NA,"missouri_r_at_toston",5,"NO",1988-04-15,5,NA,0.54,1988-04-30
"06024450:MT:USGS",1988,1988,4,NA,"snake_r_nr_heise",5,"NO",1988-04-15,5,NA,0.54,1988-04-30
"06024450:MT:USGS",1988,1988,4,NA,"yampa_r_nr_maybell",5,"NO",1988-04-15,5,NA,0.54,1988-04-30
"150028:CA:USGS",1988,1988,4,0.49,"boise_r_nr_boise",4,"YES",1988-04-15,5,NA,0.49,1988-04-30
"150028:CA:USGS",1988,1988,4,0.49,"boysen_reservoir_inflow",3,"YES",1988-04-15,5,NA,0.49,1988-04-30
"150028:CA:USGS",1988,1988,4,0.49,"dillon_reservoir_inflow",3,"YES",1988-04-15,5,NA,0.49,1988-04-30
"150028:CA:USGS",1988,1988,4,0.49,"fontenelle_reservoir_inflow",3,"YES",1988-04-15,5,NA,0.49,1988-04-30
"150028:CA:USGS",1988,1988,4,0.49,"weber_r_nr_oakley",3,"YES",1988-04-15,5,NA,0.49,1988-04-30
"12433200:WA:USGS",1988,1988,4,3.489,"colville_r_at_kettle_falls",4,"YES",1988-04-15,5,NA,3.489,1988-04-30
"10333000:NV:USGS",1988,1988,4,7.488,"owyhee_r_bl_owyhee_dam",5,"NO",1988-04-15,5,NA,3.489,1988-04-30
"14113000:WA:USGS",1988,1988,4,117.6,"stehekin_r_at_stehekin",5,"NO",1988-04-15,5,NA,3.489,1988-04-30
"14150000:OR:USGS",1988,1988,4,258.417,"detroit_lake_inflow",4,"YES",1988-04-15,5,NA,258.417,1988-04-30
"150021:CA:USGS",1988,1988,4,0.67,"american_river_folsom_lake",5,"NO",1988-04-15,5,NA,258.417,1988-04-30
"150021:CA:USGS",1988,1988,4,0.67,"merced_river_yosemite_at_pohono_bridge",5,"NO",1988-04-15,5,NA,258.417,1988-04-30
"150021:CA:USGS",1988,1988,4,0.67,"san_joaquin_river_millerton_reservoir",5,"NO",1988-04-15,5,NA,258.417,1988-04-30
"13309220:ID:USGS",1988,1988,4,NA,"libby_reservoir_inflow",5,"NO",1988-04-15,5,NA,258.417,1988-04-30
"12413000:ID:USGS",1988,1988,4,361.091,"green_r_bl_howard_a_hanson_dam",5,"NO",1988-04-15,5,NA,258.417,1988-04-30
"09349800:CO:USGS",1988,1988,4,34.116,"pueblo_reservoir_inflow",2,"YES",1988-04-15,5,NA,258.417,1988-04-30
"09277800:UT:USGS",1988,1988,4,4.27,"sweetwater_r_nr_alcova",2,"YES",1988-04-15,5,NA,258.417,1988-04-30
"09379500:UT:USGS",1988,1988,4,194.776,"animas_r_at_durango",5,"NO",1988-04-15,5,NA,258.417,1988-04-30
"08316000:NM:USGS",1988,1988,4,0.384,"pecos_r_nr_pecos",5,"NO",1988-04-15,5,NA,258.417,1988-04-30
"10150500:UT:USGS",1988,1988,4,6.509,"ruedi_reservoir_inflow",5,"NO",1988-04-15,5,NA,258.417,1988-04-30
"10166605:UT:USGS",1988,1988,4,59.988,"taylor_park_reservoir_inflow",5,"NO",1988-04-15,5,NA,258.417,1988-04-30
"09408150:UT:USGS",1988,1988,4,28.253,"virgin_r_at_virtin",5,"NO",1988-04-15,5,NA,258.417,1988-04-30
"06024450:MT:USGS",1988,1988,5,18.305,"missouri_r_at_toston",5,"YES",1988-05-15,6,NA,18.305,1988-05-31
"06024450:MT:USGS",1988,1988,5,18.305,"snake_r_nr_heise",5,"YES",1988-05-15,6,NA,18.305,1988-05-31
"06024450:MT:USGS",1988,1988,5,18.305,"yampa_r_nr_maybell",5,"YES",1988-05-15,6,NA,18.305,1988-05-31
"150028:CA:USGS",1988,1988,5,0.15,"boise_r_nr_boise",4,"YES",1988-05-15,6,NA,18.305,1988-05-31
"150028:CA:USGS",1988,1988,5,0.15,"boysen_reservoir_inflow",3,"YES",1988-05-15,6,NA,18.305,1988-05-31
"150028:CA:USGS",1988,1988,5,0.15,"dillon_reservoir_inflow",3,"YES",1988-05-15,6,NA,18.305,1988-05-31
"150028:CA:USGS",1988,1988,5,0.15,"fontenelle_reservoir_inflow",3,"YES",1988-05-15,6,NA,18.305,1988-05-31
"150028:CA:USGS",1988,1988,5,0.15,"weber_r_nr_oakley",3,"YES",1988-05-15,6,NA,18.305,1988-05-31
"12433200:WA:USGS",1988,1988,5,1.531,"colville_r_at_kettle_falls",4,"YES",1988-05-15,6,NA,18.305,1988-05-31
"10333000:NV:USGS",1988,1988,5,6.714,"owyhee_r_bl_owyhee_dam",5,"YES",1988-05-15,6,NA,6.714,1988-05-31
"14113000:WA:USGS",1988,1988,5,104.588,"stehekin_r_at_stehekin",5,"YES",1988-05-15,6,NA,104.588,1988-05-31
"14150000:OR:USGS",1988,1988,5,268.574,"detroit_lake_inflow",4,"YES",1988-05-15,6,NA,104.588,1988-05-31
"150021:CA:USGS",1988,1988,5,0.52,"american_river_folsom_lake",5,"YES",1988-05-15,6,NA,0.52,1988-05-31
"150021:CA:USGS",1988,1988,5,0.52,"merced_river_yosemite_at_pohono_bridge",5,"YES",1988-05-15,6,NA,0.52,1988-05-31
"150021:CA:USGS",1988,1988,5,0.52,"san_joaquin_river_millerton_reservoir",5,"YES",1988-05-15,6,NA,0.52,1988-05-31
"13309220:ID:USGS",1988,1988,5,NA,"libby_reservoir_inflow",5,"YES",1988-05-15,6,NA,0.52,1988-05-31
"12413000:ID:USGS",1988,1988,5,131.445,"green_r_bl_howard_a_hanson_dam",5,"YES",1988-05-15,6,NA,131.445,1988-05-31
"09349800:CO:USGS",1988,1988,5,48.543,"pueblo_reservoir_inflow",2,"YES",1988-05-15,6,NA,131.445,1988-05-31
"09277800:UT:USGS",1988,1988,5,19.74,"sweetwater_r_nr_alcova",2,"YES",1988-05-15,6,NA,131.445,1988-05-31
"09379500:UT:USGS",1988,1988,5,247.928,"animas_r_at_durango",5,"YES",1988-05-15,6,NA,247.928,1988-05-31
"08316000:NM:USGS",1988,1988,5,0.748,"pecos_r_nr_pecos",5,"YES",1988-05-15,6,NA,0.748,1988-05-31
"10150500:UT:USGS",1988,1988,5,11.137,"ruedi_reservoir_inflow",5,"YES",1988-05-15,6,NA,11.137,1988-05-31
"10166605:UT:USGS",1988,1988,5,48.036,"taylor_park_reservoir_inflow",5,"YES",1988-05-15,6,NA,48.036,1988-05-31
"09408150:UT:USGS",1988,1988,5,24.347,"virgin_r_at_virtin",5,"YES",1988-05-15,6,NA,24.347,1988-05-31
"06024450:MT:USGS",1988,1988,6,12.014,"missouri_r_at_toston",5,"YES",1988-06-15,7,NA,24.347,1988-06-30
"06024450:MT:USGS",1988,1988,6,12.014,"snake_r_nr_heise",5,"YES",1988-06-15,7,NA,24.347,1988-06-30
"06024450:MT:USGS",1988,1988,6,12.014,"yampa_r_nr_maybell",5,"YES",1988-06-15,7,NA,24.347,1988-06-30
"150028:CA:USGS",1988,1988,6,0.07,"boise_r_nr_boise",4,"YES",1988-06-15,7,NA,24.347,1988-06-30
"150028:CA:USGS",1988,1988,6,0.07,"boysen_reservoir_inflow",3,"YES",1988-06-15,7,NA,24.347,1988-06-30
"150028:CA:USGS",1988,1988,6,0.07,"dillon_reservoir_inflow",3,"YES",1988-06-15,7,NA,24.347,1988-06-30
"150028:CA:USGS",1988,1988,6,0.07,"fontenelle_reservoir_inflow",3,"YES",1988-06-15,7,NA,24.347,1988-06-30
"150028:CA:USGS",1988,1988,6,0.07,"weber_r_nr_oakley",3,"YES",1988-06-15,7,NA,24.347,1988-06-30
"12433200:WA:USGS",1988,1988,6,1.396,"colville_r_at_kettle_falls",4,"YES",1988-06-15,7,NA,24.347,1988-06-30
"10333000:NV:USGS",1988,1988,6,11.526,"owyhee_r_bl_owyhee_dam",5,"YES",1988-06-15,7,NA,24.347,1988-06-30
"14113000:WA:USGS",1988,1988,6,71.397,"stehekin_r_at_stehekin",5,"YES",1988-06-15,7,NA,24.347,1988-06-30
"14150000:OR:USGS",1988,1988,6,195.519,"detroit_lake_inflow",4,"YES",1988-06-15,7,NA,24.347,1988-06-30
"150021:CA:USGS",1988,1988,6,0.42,"american_river_folsom_lake",5,"YES",1988-06-15,7,NA,24.347,1988-06-30
"150021:CA:USGS",1988,1988,6,0.42,"merced_river_yosemite_at_pohono_bridge",5,"YES",1988-06-15,7,NA,24.347,1988-06-30
"150021:CA:USGS",1988,1988,6,0.42,"san_joaquin_river_millerton_reservoir",5,"YES",1988-06-15,7,NA,24.347,1988-06-30
"13309220:ID:USGS",1988,1988,6,NA,"libby_reservoir_inflow",5,"YES",1988-06-15,7,NA,24.347,1988-06-30
"12413000:ID:USGS",1988,1988,6,54.115,"green_r_bl_howard_a_hanson_dam",5,"YES",1988-06-15,7,NA,24.347,1988-06-30
"09349800:CO:USGS",1988,1988,6,42.266,"pueblo_reservoir_inflow",2,"YES",1988-06-15,7,NA,24.347,1988-06-30
"09277800:UT:USGS",1988,1988,6,26.49,"sweetwater_r_nr_alcova",2,"YES",1988-06-15,7,NA,24.347,1988-06-30
"09379500:UT:USGS",1988,1988,6,269.037,"animas_r_at_durango",5,"YES",1988-06-15,7,NA,24.347,1988-06-30
"08316000:NM:USGS",1988,1988,6,0.489,"pecos_r_nr_pecos",5,"YES",1988-06-15,7,NA,24.347,1988-06-30
"10150500:UT:USGS",1988,1988,6,5.083,"ruedi_reservoir_inflow",5,"YES",1988-06-15,7,NA,24.347,1988-06-30
"10166605:UT:USGS",1988,1988,6,-19.844,"taylor_park_reservoir_inflow",5,"YES",1988-06-15,7,NA,24.347,1988-06-30
"09408150:UT:USGS",1988,1988,6,8.38,"virgin_r_at_virtin",5,"YES",1988-06-15,7,NA,24.347,1988-06-30
"06024450:MT:USGS",1989,1988,10,1.628,"missouri_r_at_toston",5,"NO",1988-10-15,1,NA,24.347,1988-10-31
"06024450:MT:USGS",1989,1988,10,1.628,"snake_r_nr_heise",5,"NO",1988-10-15,1,NA,24.347,1988-10-31
"06024450:MT:USGS",1989,1988,10,1.628,"yampa_r_nr_maybell",5,"NO",1988-10-15,1,NA,24.347,1988-10-31
"150028:CA:USGS",1989,1988,10,0.02,"boise_r_nr_boise",4,"NO",1988-10-15,1,NA,24.347,1988-10-31
"150028:CA:USGS",1989,1988,10,0.02,"boysen_reservoir_inflow",3,"NO",1988-10-15,1,NA,24.347,1988-10-31
"150028:CA:USGS",1989,1988,10,0.02,"dillon_reservoir_inflow",3,"NO",1988-10-15,1,NA,24.347,1988-10-31
"150028:CA:USGS",1989,1988,10,0.02,"fontenelle_reservoir_inflow",3,"NO",1988-10-15,1,NA,24.347,1988-10-31
"150028:CA:USGS",1989,1988,10,0.02,"weber_r_nr_oakley",3,"NO",1988-10-15,1,NA,24.347,1988-10-31
"12433200:WA:USGS",1989,1988,10,1.476,"colville_r_at_kettle_falls",4,"NO",1988-10-15,1,NA,24.347,1988-10-31
"10333000:NV:USGS",1989,1988,10,0.509,"owyhee_r_bl_owyhee_dam",5,"NO",1988-10-15,1,NA,24.347,1988-10-31
"14113000:WA:USGS",1989,1988,10,36.145,"stehekin_r_at_stehekin",5,"NO",1988-10-15,1,NA,24.347,1988-10-31
"14150000:OR:USGS",1989,1988,10,41.192,"detroit_lake_inflow",4,"NO",1988-10-15,1,NA,24.347,1988-10-31
"150021:CA:USGS",1989,1988,10,0.34,"american_river_folsom_lake",5,"NO",1988-10-15,1,NA,24.347,1988-10-31
"150021:CA:USGS",1989,1988,10,0.34,"merced_river_yosemite_at_pohono_bridge",5,"NO",1988-10-15,1,NA,24.347,1988-10-31
"150021:CA:USGS",1989,1988,10,0.34,"san_joaquin_river_millerton_reservoir",5,"NO",1988-10-15,1,NA,24.347,1988-10-31
"13309220:ID:USGS",1989,1988,10,NA,"libby_reservoir_inflow",5,"NO",1988-10-15,1,NA,24.347,1988-10-31
"12413000:ID:USGS",1989,1988,10,15.035,"green_r_bl_howard_a_hanson_dam",5,"NO",1988-10-15,1,NA,24.347,1988-10-31
"09349800:CO:USGS",1989,1988,10,8.311,"pueblo_reservoir_inflow",2,"NO",1988-10-15,1,NA,24.347,1988-10-31
"09277800:UT:USGS",1989,1988,10,1.7,"sweetwater_r_nr_alcova",2,"NO",1988-10-15,1,NA,24.347,1988-10-31
"09379500:UT:USGS",1989,1988,10,38.801,"animas_r_at_durango",5,"NO",1988-10-15,1,NA,24.347,1988-10-31
"08316000:NM:USGS",1989,1988,10,0.414,"pecos_r_nr_pecos",5,"NO",1988-10-15,1,NA,24.347,1988-10-31
"10150500:UT:USGS",1989,1988,10,3.479,"ruedi_reservoir_inflow",5,"NO",1988-10-15,1,NA,24.347,1988-10-31
"10166605:UT:USGS",1989,1988,10,11.613,"taylor_park_reservoir_inflow",5,"NO",1988-10-15,1,NA,24.347,1988-10-31
"09408150:UT:USGS",1989,1988,10,4.362,"virgin_r_at_virtin",5,"NO",1988-10-15,1,NA,24.347,1988-10-31
"06024450:MT:USGS",1989,1988,11,NA,"missouri_r_at_toston",5,"NO",1988-11-15,1,NA,24.347,1988-11-30
"06024450:MT:USGS",1989,1988,11,NA,"snake_r_nr_heise",5,"NO",1988-11-15,1,NA,24.347,1988-11-30
"06024450:MT:USGS",1989,1988,11,NA,"yampa_r_nr_maybell",5,"NO",1988-11-15,1,NA,24.347,1988-11-30
"150028:CA:USGS",1989,1988,11,0.05,"boise_r_nr_boise",4,"NO",1988-11-15,1,NA,24.347,1988-11-30
"150028:CA:USGS",1989,1988,11,0.05,"boysen_reservoir_inflow",3,"NO",1988-11-15,1,NA,24.347,1988-11-30
"150028:CA:USGS",1989,1988,11,0.05,"dillon_reservoir_inflow",3,"NO",1988-11-15,1,NA,24.347,1988-11-30
"150028:CA:USGS",1989,1988,11,0.05,"fontenelle_reservoir_inflow",3,"NO",1988-11-15,1,NA,24.347,1988-11-30
"150028:CA:USGS",1989,1988,11,0.05,"weber_r_nr_oakley",3,"NO",1988-11-15,1,NA,24.347,1988-11-30
"12433200:WA:USGS",1989,1988,11,1.527,"colville_r_at_kettle_falls",4,"NO",1988-11-15,1,NA,24.347,1988-11-30
"10333000:NV:USGS",1989,1988,11,0.756,"owyhee_r_bl_owyhee_dam",5,"NO",1988-11-15,1,NA,24.347,1988-11-30
"14113000:WA:USGS",1989,1988,11,47.381,"stehekin_r_at_stehekin",5,"NO",1988-11-15,1,NA,24.347,1988-11-30
"14150000:OR:USGS",1989,1988,11,217.38,"detroit_lake_inflow",4,"NO",1988-11-15,1,NA,24.347,1988-11-30
"150021:CA:USGS",1989,1988,11,0.68,"american_river_folsom_lake",5,"NO",1988-11-15,1,NA,24.347,1988-11-30
"150021:CA:USGS",1989,1988,11,0.68,"merced_river_yosemite_at_pohono_bridge",5,"NO",1988-11-15,1,NA,24.347,1988-11-30
"150021:CA:USGS",1989,1988,11,0.68,"san_joaquin_river_millerton_reservoir",5,"NO",1988-11-15,1,NA,24.347,1988-11-30
"13309220:ID:USGS",1989,1988,11,NA,"libby_reservoir_inflow",5,"NO",1988-11-15,1,NA,24.347,1988-11-30
"12413000:ID:USGS",1989,1988,11,42.52,"green_r_bl_howard_a_hanson_dam",5,"NO",1988-11-15,1,NA,24.347,1988-11-30
"09349800:CO:USGS",1989,1988,11,5.574,"pueblo_reservoir_inflow",2,"NO",1988-11-15,1,NA,24.347,1988-11-30
"09277800:UT:USGS",1989,1988,11,1.37,"sweetwater_r_nr_alcova",2,"NO",1988-11-15,1,NA,24.347,1988-11-30
"09379500:UT:USGS",1989,1988,11,49.897,"animas_r_at_durango",5,"NO",1988-11-15,1,NA,24.347,1988-11-30
"08316000:NM:USGS",1989,1988,11,0.15,"pecos_r_nr_pecos",5,"NO",1988-11-15,1,NA,24.347,1988-11-30
"10150500:UT:USGS",1989,1988,11,3.653,"ruedi_reservoir_inflow",5,"NO",1988-11-15,1,NA,24.347,1988-11-30
"10166605:UT:USGS",1989,1988,11,41.895,"taylor_park_reservoir_inflow",5,"NO",1988-11-15,1,NA,24.347,1988-11-30
"09408150:UT:USGS",1989,1988,11,4.83,"virgin_r_at_virtin",5,"NO",1988-11-15,1,NA,24.347,1988-11-30
"06024450:MT:USGS",1989,1988,12,NA,"missouri_r_at_toston",5,"NO",1988-12-15,1,NA,24.347,1988-12-31
"06024450:MT:USGS",1989,1988,12,NA,"snake_r_nr_heise",5,"NO",1988-12-15,1,NA,24.347,1988-12-31
"06024450:MT:USGS",1989,1988,12,NA,"yampa_r_nr_maybell",5,"NO",1988-12-15,1,NA,24.347,1988-12-31
"150028:CA:USGS",1989,1988,12,0.08,"boise_r_nr_boise",4,"NO",1988-12-15,1,NA,24.347,1988-12-31
"150028:CA:USGS",1989,1988,12,0.08,"boysen_reservoir_inflow",3,"NO",1988-12-15,1,NA,24.347,1988-12-31
"150028:CA:USGS",1989,1988,12,0.08,"dillon_reservoir_inflow",3,"NO",1988-12-15,1,NA,24.347,1988-12-31
"150028:CA:USGS",1989,1988,12,0.08,"fontenelle_reservoir_inflow",3,"NO",1988-12-15,1,NA,24.347,1988-12-31
"150028:CA:USGS",1989,1988,12,0.08,"weber_r_nr_oakley",3,"NO",1988-12-15,1,NA,24.347,1988-12-31
"12433200:WA:USGS",1989,1988,12,1.47,"colville_r_at_kettle_falls",4,"NO",1988-12-15,1,NA,24.347,1988-12-31
"10333000:NV:USGS",1989,1988,12,1.109,"owyhee_r_bl_owyhee_dam",5,"NO",1988-12-15,1,NA,24.347,1988-12-31
