"date","site_id","SWE_swann","issue_date","month","forecast_year","forecast_issue"
2015-07-14,"taylor_park_reservoir_inflow",0,2015-07-15,7,2015,"7-15"
2015-07-21,"taylor_park_reservoir_inflow",0,2015-07-22,7,2015,"7-22"
2015-12-31,"taylor_park_reservoir_inflow",136.657894736842,2016-01-01,12,2016,"1-01"
2016-01-07,"taylor_park_reservoir_inflow",141.368421052632,2016-01-08,1,2016,"1-08"
2016-01-14,"taylor_park_reservoir_inflow",140.447368421053,2016-01-15,1,2016,"1-15"
2016-01-21,"taylor_park_reservoir_inflow",160.815789473684,2016-01-22,1,2016,"1-22"
2016-01-31,"taylor_park_reservoir_inflow",181.052631578947,2016-02-01,1,2016,"2-01"
2016-02-07,"taylor_park_reservoir_inflow",214.447368421053,2016-02-08,2,2016,"2-08"
2016-02-14,"taylor_park_reservoir_inflow",213.394736842105,2016-02-15,2,2016,"2-15"
2016-02-21,"taylor_park_reservoir_inflow",226.210526315789,2016-02-22,2,2016,"2-22"
2016-02-29,"taylor_park_reservoir_inflow",226.5,2016-03-01,2,2016,"3-01"
2016-03-07,"taylor_park_reservoir_inflow",234.815789473684,2016-03-08,3,2016,"3-08"
2016-03-14,"taylor_park_reservoir_inflow",230.921052631579,2016-03-15,3,2016,"3-15"
2016-03-21,"taylor_park_reservoir_inflow",250.236842105263,2016-03-22,3,2016,"3-22"
2016-03-31,"taylor_park_reservoir_inflow",290.578947368421,2016-04-01,3,2016,"4-01"
2016-04-07,"taylor_park_reservoir_inflow",291.421052631579,2016-04-08,4,2016,"4-08"
2016-04-14,"taylor_park_reservoir_inflow",265.526315789474,2016-04-15,4,2016,"4-15"
2016-04-21,"taylor_park_reservoir_inflow",300.921052631579,2016-04-22,4,2016,"4-22"
2016-04-30,"taylor_park_reservoir_inflow",273.473684210526,2016-05-01,4,2016,"5-01"
2016-05-07,"taylor_park_reservoir_inflow",198.736842105263,2016-05-08,5,2016,"5-08"
2016-05-14,"taylor_park_reservoir_inflow",172.052631578947,2016-05-15,5,2016,"5-15"
2016-05-21,"taylor_park_reservoir_inflow",113.5,2016-05-22,5,2016,"5-22"
2016-05-31,"taylor_park_reservoir_inflow",74.5,2016-06-01,5,2016,"6-01"
2016-06-07,"taylor_park_reservoir_inflow",37.1315789473684,2016-06-08,6,2016,"6-08"
2016-06-14,"taylor_park_reservoir_inflow",4.84210526315789,2016-06-15,6,2016,"6-15"
2016-06-21,"taylor_park_reservoir_inflow",0,2016-06-22,6,2016,"6-22"
2016-06-30,"taylor_park_reservoir_inflow",0,2016-07-01,6,2016,"7-01"
2016-07-07,"taylor_park_reservoir_inflow",0,2016-07-08,7,2016,"7-08"
2016-07-14,"taylor_park_reservoir_inflow",0,2016-07-15,7,2016,"7-15"
2016-07-21,"taylor_park_reservoir_inflow",0,2016-07-22,7,2016,"7-22"
2016-12-31,"taylor_park_reservoir_inflow",142.289473684211,2017-01-01,12,2017,"1-01"
2017-01-07,"taylor_park_reservoir_inflow",190.684210526316,2017-01-08,1,2017,"1-08"
2017-01-14,"taylor_park_reservoir_inflow",289.289473684211,2017-01-15,1,2017,"1-15"
2017-01-21,"taylor_park_reservoir_inflow",299.842105263158,2017-01-22,1,2017,"1-22"
2017-01-31,"taylor_park_reservoir_inflow",324.5,2017-02-01,1,2017,"2-01"
2017-02-07,"taylor_park_reservoir_inflow",324.421052631579,2017-02-08,2,2017,"2-08"
2017-02-14,"taylor_park_reservoir_inflow",365.526315789474,2017-02-15,2,2017,"2-15"
2017-02-21,"taylor_park_reservoir_inflow",369.026315789474,2017-02-22,2,2017,"2-22"
2017-02-28,"taylor_park_reservoir_inflow",386.026315789474,2017-03-01,2,2017,"3-01"
2017-03-07,"taylor_park_reservoir_inflow",401.263157894737,2017-03-08,3,2017,"3-08"
2017-03-14,"taylor_park_reservoir_inflow",401.526315789474,2017-03-15,3,2017,"3-15"
2017-03-21,"taylor_park_reservoir_inflow",389.421052631579,2017-03-22,3,2017,"3-22"
2017-03-31,"taylor_park_reservoir_inflow",402.026315789474,2017-04-01,3,2017,"4-01"
2017-04-07,"taylor_park_reservoir_inflow",426.078947368421,2017-04-08,4,2017,"4-08"
2017-04-14,"taylor_park_reservoir_inflow",403.815789473684,2017-04-15,4,2017,"4-15"
2017-04-21,"taylor_park_reservoir_inflow",355.710526315789,2017-04-22,4,2017,"4-22"
2017-04-30,"taylor_park_reservoir_inflow",372.973684210526,2017-05-01,4,2017,"5-01"
2017-05-07,"taylor_park_reservoir_inflow",295.473684210526,2017-05-08,5,2017,"5-08"
2017-05-14,"taylor_park_reservoir_inflow",142.447368421053,2017-05-15,5,2017,"5-15"
2017-05-21,"taylor_park_reservoir_inflow",97.9210526315789,2017-05-22,5,2017,"5-22"
2017-05-31,"taylor_park_reservoir_inflow",88.5789473684211,2017-06-01,5,2017,"6-01"
2017-06-07,"taylor_park_reservoir_inflow",41.8684210526316,2017-06-08,6,2017,"6-08"
2017-06-14,"taylor_park_reservoir_inflow",8.89473684210526,2017-06-15,6,2017,"6-15"
2017-06-21,"taylor_park_reservoir_inflow",0,2017-06-22,6,2017,"6-22"
2017-06-30,"taylor_park_reservoir_inflow",0,2017-07-01,6,2017,"7-01"
2017-07-07,"taylor_park_reservoir_inflow",0,2017-07-08,7,2017,"7-08"
2017-07-14,"taylor_park_reservoir_inflow",0,2017-07-15,7,2017,"7-15"
2017-07-21,"taylor_park_reservoir_inflow",0,2017-07-22,7,2017,"7-22"
2017-12-31,"taylor_park_reservoir_inflow",76.7894736842105,2018-01-01,12,2018,"1-01"
2018-01-07,"taylor_park_reservoir_inflow",83.8684210526316,2018-01-08,1,2018,"1-08"
2018-01-14,"taylor_park_reservoir_inflow",102.394736842105,2018-01-15,1,2018,"1-15"
2018-01-21,"taylor_park_reservoir_inflow",108,2018-01-22,1,2018,"1-22"
2018-01-31,"taylor_park_reservoir_inflow",116.605263157895,2018-02-01,1,2018,"2-01"
2018-02-07,"taylor_park_reservoir_inflow",124.447368421053,2018-02-08,2,2018,"2-08"
2018-02-14,"taylor_park_reservoir_inflow",143.184210526316,2018-02-15,2,2018,"2-15"
2018-02-21,"taylor_park_reservoir_inflow",165.631578947368,2018-02-22,2,2018,"2-22"
2018-02-28,"taylor_park_reservoir_inflow",176.263157894737,2018-03-01,2,2018,"3-01"
2018-03-07,"taylor_park_reservoir_inflow",179.552631578947,2018-03-08,3,2018,"3-08"
2018-03-14,"taylor_park_reservoir_inflow",180.263157894737,2018-03-15,3,2018,"3-15"
2018-03-21,"taylor_park_reservoir_inflow",186.131578947368,2018-03-22,3,2018,"3-22"
2018-03-31,"taylor_park_reservoir_inflow",214,2018-04-01,3,2018,"4-01"
2018-04-07,"taylor_park_reservoir_inflow",226.894736842105,2018-04-08,4,2018,"4-08"
2018-04-14,"taylor_park_reservoir_inflow",254.657894736842,2018-04-15,4,2018,"4-15"
2018-04-21,"taylor_park_reservoir_inflow",259.710526315789,2018-04-22,4,2018,"4-22"
2018-04-30,"taylor_park_reservoir_inflow",147.210526315789,2018-05-01,4,2018,"5-01"
2018-05-07,"taylor_park_reservoir_inflow",116.947368421053,2018-05-08,5,2018,"5-08"
2018-05-14,"taylor_park_reservoir_inflow",43.3947368421053,2018-05-15,5,2018,"5-15"
2018-05-21,"taylor_park_reservoir_inflow",28.8947368421053,2018-05-22,5,2018,"5-22"
2018-05-31,"taylor_park_reservoir_inflow",2.5,2018-06-01,5,2018,"6-01"
2018-06-07,"taylor_park_reservoir_inflow",0,2018-06-08,6,2018,"6-08"
2018-06-14,"taylor_park_reservoir_inflow",0,2018-06-15,6,2018,"6-15"
2018-06-21,"taylor_park_reservoir_inflow",0,2018-06-22,6,2018,"6-22"
2018-06-30,"taylor_park_reservoir_inflow",0,2018-07-01,6,2018,"7-01"
2018-07-07,"taylor_park_reservoir_inflow",0,2018-07-08,7,2018,"7-08"
2018-07-14,"taylor_park_reservoir_inflow",0,2018-07-15,7,2018,"7-15"
2018-07-21,"taylor_park_reservoir_inflow",0,2018-07-22,7,2018,"7-22"
2018-12-31,"taylor_park_reservoir_inflow",91.0526315789474,2019-01-01,12,2019,"1-01"
2019-01-07,"taylor_park_reservoir_inflow",102.657894736842,2019-01-08,1,2019,"1-08"
2019-01-14,"taylor_park_reservoir_inflow",111.552631578947,2019-01-15,1,2019,"1-15"
2019-01-21,"taylor_park_reservoir_inflow",135.736842105263,2019-01-22,1,2019,"1-22"
2019-01-31,"taylor_park_reservoir_inflow",147.157894736842,2019-02-01,1,2019,"2-01"
2019-02-07,"taylor_park_reservoir_inflow",162.368421052632,2019-02-08,2,2019,"2-08"
2019-02-14,"taylor_park_reservoir_inflow",172.947368421053,2019-02-15,2,2019,"2-15"
2019-02-21,"taylor_park_reservoir_inflow",206.026315789474,2019-02-22,2,2019,"2-22"
2019-02-28,"taylor_park_reservoir_inflow",215.342105263158,2019-03-01,2,2019,"3-01"
2019-03-07,"taylor_park_reservoir_inflow",286.868421052632,2019-03-08,3,2019,"3-08"
2019-03-14,"taylor_park_reservoir_inflow",333.236842105263,2019-03-15,3,2019,"3-15"
2019-03-21,"taylor_park_reservoir_inflow",335.5,2019-03-22,3,2019,"3-22"
2019-03-31,"taylor_park_reservoir_inflow",344.947368421053,2019-04-01,3,2019,"4-01"
2019-04-07,"taylor_park_reservoir_inflow",349.157894736842,2019-04-08,4,2019,"4-08"
2019-04-14,"taylor_park_reservoir_inflow",354.947368421053,2019-04-15,4,2019,"4-15"
2019-04-21,"taylor_park_reservoir_inflow",342.710526315789,2019-04-22,4,2019,"4-22"
2019-04-30,"taylor_park_reservoir_inflow",307,2019-05-01,4,2019,"5-01"
2019-05-07,"taylor_park_reservoir_inflow",297.789473684211,2019-05-08,5,2019,"5-08"
2019-05-14,"taylor_park_reservoir_inflow",275.710526315789,2019-05-15,5,2019,"5-15"
2019-05-21,"taylor_park_reservoir_inflow",227.657894736842,2019-05-22,5,2019,"5-22"
2019-05-31,"taylor_park_reservoir_inflow",189.815789473684,2019-06-01,5,2019,"6-01"
2019-06-07,"taylor_park_reservoir_inflow",105.368421052632,2019-06-08,6,2019,"6-08"
2019-06-14,"taylor_park_reservoir_inflow",57.4736842105263,2019-06-15,6,2019,"6-15"
2019-06-21,"taylor_park_reservoir_inflow",36.4473684210526,2019-06-22,6,2019,"6-22"
2019-06-30,"taylor_park_reservoir_inflow",7.07894736842105,2019-07-01,6,2019,"7-01"
2019-07-07,"taylor_park_reservoir_inflow",0,2019-07-08,7,2019,"7-08"
2019-07-14,"taylor_park_reservoir_inflow",0,2019-07-15,7,2019,"7-15"
2019-07-21,"taylor_park_reservoir_inflow",0,2019-07-22,7,2019,"7-22"
2019-12-31,"taylor_park_reservoir_inflow",107.105263157895,2020-01-01,12,2020,"1-01"
2020-01-07,"taylor_park_reservoir_inflow",114.236842105263,2020-01-08,1,2020,"1-08"
2020-01-14,"taylor_park_reservoir_inflow",121.684210526316,2020-01-15,1,2020,"1-15"
2020-01-21,"taylor_park_reservoir_inflow",131.526315789474,2020-01-22,1,2020,"1-22"
2020-01-31,"taylor_park_reservoir_inflow",138.236842105263,2020-02-01,1,2020,"2-01"
2020-02-07,"taylor_park_reservoir_inflow",157.236842105263,2020-02-08,2,2020,"2-08"
2020-02-14,"taylor_park_reservoir_inflow",176.210526315789,2020-02-15,2,2020,"2-15"
2020-02-21,"taylor_park_reservoir_inflow",187,2020-02-22,2,2020,"2-22"
2020-02-29,"taylor_park_reservoir_inflow",196.736842105263,2020-03-01,2,2020,"3-01"
2020-03-07,"taylor_park_reservoir_inflow",203.921052631579,2020-03-08,3,2020,"3-08"
2020-03-14,"taylor_park_reservoir_inflow",215.421052631579,2020-03-15,3,2020,"3-15"
2020-03-21,"taylor_park_reservoir_inflow",225.447368421053,2020-03-22,3,2020,"3-22"
2020-03-31,"taylor_park_reservoir_inflow",242.078947368421,2020-04-01,3,2020,"4-01"
2020-04-07,"taylor_park_reservoir_inflow",245.789473684211,2020-04-08,4,2020,"4-08"
2020-04-14,"taylor_park_reservoir_inflow",244,2020-04-15,4,2020,"4-15"
2020-04-21,"taylor_park_reservoir_inflow",264.131578947368,2020-04-22,4,2020,"4-22"
2020-04-30,"taylor_park_reservoir_inflow",203.868421052632,2020-05-01,4,2020,"5-01"
2020-05-07,"taylor_park_reservoir_inflow",101.289473684211,2020-05-08,5,2020,"5-08"
2020-05-14,"taylor_park_reservoir_inflow",81.3421052631579,2020-05-15,5,2020,"5-15"
2020-05-21,"taylor_park_reservoir_inflow",44.2105263157895,2020-05-22,5,2020,"5-22"
2020-05-31,"taylor_park_reservoir_inflow",20.7631578947368,2020-06-01,5,2020,"6-01"
2020-06-07,"taylor_park_reservoir_inflow",0,2020-06-08,6,2020,"6-08"
2020-06-14,"taylor_park_reservoir_inflow",0,2020-06-15,6,2020,"6-15"
2020-06-21,"taylor_park_reservoir_inflow",0,2020-06-22,6,2020,"6-22"
2020-06-30,"taylor_park_reservoir_inflow",0,2020-07-01,6,2020,"7-01"
2020-07-07,"taylor_park_reservoir_inflow",0,2020-07-08,7,2020,"7-08"
2020-07-14,"taylor_park_reservoir_inflow",0,2020-07-15,7,2020,"7-15"
2020-07-21,"taylor_park_reservoir_inflow",0,2020-07-22,7,2020,"7-22"
2020-12-31,"taylor_park_reservoir_inflow",116.105263157895,2021-01-01,12,2021,"1-01"
2021-01-07,"taylor_park_reservoir_inflow",113.052631578947,2021-01-08,1,2021,"1-08"
2021-01-14,"taylor_park_reservoir_inflow",113.710526315789,2021-01-15,1,2021,"1-15"
2021-01-21,"taylor_park_reservoir_inflow",117.315789473684,2021-01-22,1,2021,"1-22"
2021-01-31,"taylor_park_reservoir_inflow",133.421052631579,2021-02-01,1,2021,"2-01"
2021-02-07,"taylor_park_reservoir_inflow",161.947368421053,2021-02-08,2,2021,"2-08"
2021-02-14,"taylor_park_reservoir_inflow",184.210526315789,2021-02-15,2,2021,"2-15"
2021-02-21,"taylor_park_reservoir_inflow",193.210526315789,2021-02-22,2,2021,"2-22"
2021-02-28,"taylor_park_reservoir_inflow",198.157894736842,2021-03-01,2,2021,"3-01"
2021-03-07,"taylor_park_reservoir_inflow",201.657894736842,2021-03-08,3,2021,"3-08"
2021-03-14,"taylor_park_reservoir_inflow",224.342105263158,2021-03-15,3,2021,"3-15"
2021-03-21,"taylor_park_reservoir_inflow",235.710526315789,2021-03-22,3,2021,"3-22"
2021-03-31,"taylor_park_reservoir_inflow",264.763157894737,2021-04-01,3,2021,"4-01"
2021-04-07,"taylor_park_reservoir_inflow",251.105263157895,2021-04-08,4,2021,"4-08"
2021-04-14,"taylor_park_reservoir_inflow",238.368421052632,2021-04-15,4,2021,"4-15"
2021-04-21,"taylor_park_reservoir_inflow",247.736842105263,2021-04-22,4,2021,"4-22"
2021-04-30,"taylor_park_reservoir_inflow",227.578947368421,2021-05-01,4,2021,"5-01"
2021-05-07,"taylor_park_reservoir_inflow",159.789473684211,2021-05-08,5,2021,"5-08"
2021-05-14,"taylor_park_reservoir_inflow",123.157894736842,2021-05-15,5,2021,"5-15"
2021-05-21,"taylor_park_reservoir_inflow",69.6315789473684,2021-05-22,5,2021,"5-22"
2021-05-31,"taylor_park_reservoir_inflow",49.8157894736842,2021-06-01,5,2021,"6-01"
2021-06-07,"taylor_park_reservoir_inflow",12.3684210526316,2021-06-08,6,2021,"6-08"
2021-06-14,"taylor_park_reservoir_inflow",0,2021-06-15,6,2021,"6-15"
2021-06-21,"taylor_park_reservoir_inflow",0,2021-06-22,6,2021,"6-22"
2021-06-30,"taylor_park_reservoir_inflow",0,2021-07-01,6,2021,"7-01"
2021-07-07,"taylor_park_reservoir_inflow",0,2021-07-08,7,2021,"7-08"
2021-07-14,"taylor_park_reservoir_inflow",0,2021-07-15,7,2021,"7-15"
2021-07-21,"taylor_park_reservoir_inflow",0,2021-07-22,7,2021,"7-22"
2021-12-31,"taylor_park_reservoir_inflow",165.394736842105,2022-01-01,12,2022,"1-01"
2022-01-07,"taylor_park_reservoir_inflow",192.131578947368,2022-01-08,1,2022,"1-08"
2022-01-14,"taylor_park_reservoir_inflow",208.921052631579,2022-01-15,1,2022,"1-15"
2022-01-21,"taylor_park_reservoir_inflow",198.473684210526,2022-01-22,1,2022,"1-22"
2022-01-31,"taylor_park_reservoir_inflow",203.736842105263,2022-02-01,1,2022,"2-01"
2022-02-07,"taylor_park_reservoir_inflow",210.026315789474,2022-02-08,2,2022,"2-08"
2022-02-14,"taylor_park_reservoir_inflow",207.710526315789,2022-02-15,2,2022,"2-15"
2022-02-21,"taylor_park_reservoir_inflow",212.631578947368,2022-02-22,2,2022,"2-22"
2022-02-28,"taylor_park_reservoir_inflow",239.842105263158,2022-03-01,2,2022,"3-01"
2022-03-07,"taylor_park_reservoir_inflow",255.236842105263,2022-03-08,3,2022,"3-08"
2022-03-14,"taylor_park_reservoir_inflow",285.289473684211,2022-03-15,3,2022,"3-15"
2022-03-21,"taylor_park_reservoir_inflow",291.5,2022-03-22,3,2022,"3-22"
2022-03-31,"taylor_park_reservoir_inflow",299.789473684211,2022-04-01,3,2022,"4-01"
2022-04-07,"taylor_park_reservoir_inflow",317.368421052632,2022-04-08,4,2022,"4-08"
2022-04-14,"taylor_park_reservoir_inflow",325.342105263158,2022-04-15,4,2022,"4-15"
2022-04-21,"taylor_park_reservoir_inflow",321.157894736842,2022-04-22,4,2022,"4-22"
2022-04-30,"taylor_park_reservoir_inflow",294.657894736842,2022-05-01,4,2022,"5-01"
2022-05-07,"taylor_park_reservoir_inflow",241,2022-05-08,5,2022,"5-08"
2022-05-14,"taylor_park_reservoir_inflow",147.552631578947,2022-05-15,5,2022,"5-15"
2022-05-21,"taylor_park_reservoir_inflow",90,2022-05-22,5,2022,"5-22"
2022-05-31,"taylor_park_reservoir_inflow",75.2105263157895,2022-06-01,5,2022,"6-01"
2022-06-07,"taylor_park_reservoir_inflow",49.7631578947368,2022-06-08,6,2022,"6-08"
2022-06-14,"taylor_park_reservoir_inflow",2.34210526315789,2022-06-15,6,2022,"6-15"
2022-06-21,"taylor_park_reservoir_inflow",0,2022-06-22,6,2022,"6-22"
2022-06-30,"taylor_park_reservoir_inflow",0,2022-07-01,6,2022,"7-01"
2022-07-07,"taylor_park_reservoir_inflow",0,2022-07-08,7,2022,"7-08"
2022-07-14,"taylor_park_reservoir_inflow",0,2022-07-15,7,2022,"7-15"
2022-07-21,"taylor_park_reservoir_inflow",0,2022-07-22,7,2022,"7-22"
2022-12-31,"taylor_park_reservoir_inflow",142.368421052632,2023-01-01,12,2023,"1-01"
2023-01-07,"taylor_park_reservoir_inflow",169.684210526316,2023-01-08,1,2023,"1-08"
2023-01-14,"taylor_park_reservoir_inflow",195.289473684211,2023-01-15,1,2023,"1-15"
2023-01-21,"taylor_park_reservoir_inflow",211.973684210526,2023-01-22,1,2023,"1-22"
2023-01-31,"taylor_park_reservoir_inflow",229.921052631579,2023-02-01,1,2023,"2-01"
2023-02-07,"taylor_park_reservoir_inflow",231.815789473684,2023-02-08,2,2023,"2-08"
2023-02-14,"taylor_park_reservoir_inflow",241.289473684211,2023-02-15,2,2023,"2-15"
2023-02-21,"taylor_park_reservoir_inflow",255.684210526316,2023-02-22,2,2023,"2-22"
2023-02-28,"taylor_park_reservoir_inflow",279.026315789474,2023-03-01,2,2023,"3-01"
2023-03-07,"taylor_park_reservoir_inflow",299.631578947368,2023-03-08,3,2023,"3-08"
2023-03-14,"taylor_park_reservoir_inflow",350.026315789474,2023-03-15,3,2023,"3-15"
2023-03-21,"taylor_park_reservoir_inflow",361.5,2023-03-22,3,2023,"3-22"
2023-03-31,"taylor_park_reservoir_inflow",408.763157894737,2023-04-01,3,2023,"4-01"
2023-04-07,"taylor_park_reservoir_inflow",419.368421052632,2023-04-08,4,2023,"4-08"
2023-04-14,"taylor_park_reservoir_inflow",391.289473684211,2023-04-15,4,2023,"4-15"
2023-04-21,"taylor_park_reservoir_inflow",385.447368421053,2023-04-22,4,2023,"4-22"
2023-04-30,"taylor_park_reservoir_inflow",394.342105263158,2023-05-01,4,2023,"5-01"
2023-05-07,"taylor_park_reservoir_inflow",288.184210526316,2023-05-08,5,2023,"5-08"
2023-05-14,"taylor_park_reservoir_inflow",230.342105263158,2023-05-15,5,2023,"5-15"
2023-05-21,"taylor_park_reservoir_inflow",154.815789473684,2023-05-22,5,2023,"5-22"
2023-05-31,"taylor_park_reservoir_inflow",101,2023-06-01,5,2023,"6-01"
2023-06-07,"taylor_park_reservoir_inflow",82.4210526315789,2023-06-08,6,2023,"6-08"
2023-06-14,"taylor_park_reservoir_inflow",61,2023-06-15,6,2023,"6-15"
2023-06-21,"taylor_park_reservoir_inflow",41.5263157894737,2023-06-22,6,2023,"6-22"
2023-06-30,"taylor_park_reservoir_inflow",3.71052631578947,2023-07-01,6,2023,"7-01"
2023-07-07,"taylor_park_reservoir_inflow",0,2023-07-08,7,2023,"7-08"
2023-07-14,"taylor_park_reservoir_inflow",0,2023-07-15,7,2023,"7-15"
2023-07-21,"taylor_park_reservoir_inflow",0,2023-07-22,7,2023,"7-22"
1982-12-31,"dillon_reservoir_inflow",90.2407407407407,1983-01-01,12,1983,"1-01"
1983-01-07,"dillon_reservoir_inflow",92.8148148148148,1983-01-08,1,1983,"1-08"
1983-01-14,"dillon_reservoir_inflow",99.0555555555556,1983-01-15,1,1983,"1-15"
1983-01-21,"dillon_reservoir_inflow",98.5555555555556,1983-01-22,1,1983,"1-22"
1983-01-31,"dillon_reservoir_inflow",110.055555555556,1983-02-01,1,1983,"2-01"
1983-02-07,"dillon_reservoir_inflow",118.388888888889,1983-02-08,2,1983,"2-08"
1983-02-14,"dillon_reservoir_inflow",136.055555555556,1983-02-15,2,1983,"2-15"
1983-02-21,"dillon_reservoir_inflow",147.259259259259,1983-02-22,2,1983,"2-22"
1983-02-28,"dillon_reservoir_inflow",148.537037037037,1983-03-01,2,1983,"3-01"
1983-03-07,"dillon_reservoir_inflow",189.574074074074,1983-03-08,3,1983,"3-08"
1983-03-14,"dillon_reservoir_inflow",188.092592592593,1983-03-15,3,1983,"3-15"
1983-03-21,"dillon_reservoir_inflow",224.574074074074,1983-03-22,3,1983,"3-22"
1983-03-31,"dillon_reservoir_inflow",244.203703703704,1983-04-01,3,1983,"4-01"
1983-04-07,"dillon_reservoir_inflow",269.722222222222,1983-04-08,4,1983,"4-08"
1983-04-14,"dillon_reservoir_inflow",271.259259259259,1983-04-15,4,1983,"4-15"
1983-04-21,"dillon_reservoir_inflow",277.018518518519,1983-04-22,4,1983,"4-22"
1983-04-30,"dillon_reservoir_inflow",297.037037037037,1983-05-01,4,1983,"5-01"
1983-05-07,"dillon_reservoir_inflow",332.5,1983-05-08,5,1983,"5-08"
1983-05-14,"dillon_reservoir_inflow",310.37037037037,1983-05-15,5,1983,"5-15"
1983-05-21,"dillon_reservoir_inflow",335.962962962963,1983-05-22,5,1983,"5-22"
1983-05-31,"dillon_reservoir_inflow",281.592592592593,1983-06-01,5,1983,"6-01"
1983-06-07,"dillon_reservoir_inflow",245.074074074074,1983-06-08,6,1983,"6-08"
1983-06-14,"dillon_reservoir_inflow",175.611111111111,1983-06-15,6,1983,"6-15"
1983-06-21,"dillon_reservoir_inflow",95.7222222222222,1983-06-22,6,1983,"6-22"
1983-06-30,"dillon_reservoir_inflow",29.6296296296296,1983-07-01,6,1983,"7-01"
1983-07-07,"dillon_reservoir_inflow",11.2777777777778,1983-07-08,7,1983,"7-08"
1983-07-14,"dillon_reservoir_inflow",3.12962962962963,1983-07-15,7,1983,"7-15"
1983-07-21,"dillon_reservoir_inflow",0,1983-07-22,7,1983,"7-22"
1983-12-31,"dillon_reservoir_inflow",233.462962962963,1984-01-01,12,1984,"1-01"
1984-01-07,"dillon_reservoir_inflow",232.018518518519,1984-01-08,1,1984,"1-08"
1984-01-14,"dillon_reservoir_inflow",236.759259259259,1984-01-15,1,1984,"1-15"
1984-01-21,"dillon_reservoir_inflow",242.481481481481,1984-01-22,1,1984,"1-22"
1984-01-31,"dillon_reservoir_inflow",248.333333333333,1984-02-01,1,1984,"2-01"
1984-02-07,"dillon_reservoir_inflow",245.425925925926,1984-02-08,2,1984,"2-08"
1984-02-14,"dillon_reservoir_inflow",254.351851851852,1984-02-15,2,1984,"2-15"
1984-02-21,"dillon_reservoir_inflow",266.37037037037,1984-02-22,2,1984,"2-22"
1984-02-29,"dillon_reservoir_inflow",273.425925925926,1984-03-01,2,1984,"3-01"
1984-03-07,"dillon_reservoir_inflow",276.518518518519,1984-03-08,3,1984,"3-08"
1984-03-14,"dillon_reservoir_inflow",278.166666666667,1984-03-15,3,1984,"3-15"
1984-03-21,"dillon_reservoir_inflow",286.592592592593,1984-03-22,3,1984,"3-22"
1984-03-31,"dillon_reservoir_inflow",296.777777777778,1984-04-01,3,1984,"4-01"
1984-04-07,"dillon_reservoir_inflow",301.981481481481,1984-04-08,4,1984,"4-08"
1984-04-14,"dillon_reservoir_inflow",331.611111111111,1984-04-15,4,1984,"4-15"
1984-04-21,"dillon_reservoir_inflow",342.462962962963,1984-04-22,4,1984,"4-22"
1984-04-30,"dillon_reservoir_inflow",349.611111111111,1984-05-01,4,1984,"5-01"
1984-05-07,"dillon_reservoir_inflow",375.092592592593,1984-05-08,5,1984,"5-08"
1984-05-14,"dillon_reservoir_inflow",352.759259259259,1984-05-15,5,1984,"5-15"
1984-05-21,"dillon_reservoir_inflow",305.444444444444,1984-05-22,5,1984,"5-22"
1984-05-31,"dillon_reservoir_inflow",147.425925925926,1984-06-01,5,1984,"6-01"
1984-06-07,"dillon_reservoir_inflow",128.944444444444,1984-06-08,6,1984,"6-08"
1984-06-14,"dillon_reservoir_inflow",79.5555555555556,1984-06-15,6,1984,"6-15"
1984-06-21,"dillon_reservoir_inflow",36.6296296296296,1984-06-22,6,1984,"6-22"
1984-06-30,"dillon_reservoir_inflow",9.72222222222222,1984-07-01,6,1984,"7-01"
1984-07-07,"dillon_reservoir_inflow",3.81481481481481,1984-07-08,7,1984,"7-08"
1984-07-14,"dillon_reservoir_inflow",0.796296296296296,1984-07-15,7,1984,"7-15"
1984-07-21,"dillon_reservoir_inflow",0,1984-07-22,7,1984,"7-22"
1984-12-31,"dillon_reservoir_inflow",149.611111111111,1985-01-01,12,1985,"1-01"
1985-01-07,"dillon_reservoir_inflow",149.259259259259,1985-01-08,1,1985,"1-08"
1985-01-14,"dillon_reservoir_inflow",150.722222222222,1985-01-15,1,1985,"1-15"
1985-01-21,"dillon_reservoir_inflow",169.444444444444,1985-01-22,1,1985,"1-22"
1985-01-31,"dillon_reservoir_inflow",194.851851851852,1985-02-01,1,1985,"2-01"
1985-02-07,"dillon_reservoir_inflow",202.222222222222,1985-02-08,2,1985,"2-08"
1985-02-14,"dillon_reservoir_inflow",204.166666666667,1985-02-15,2,1985,"2-15"
1985-02-21,"dillon_reservoir_inflow",198.537037037037,1985-02-22,2,1985,"2-22"
1985-02-28,"dillon_reservoir_inflow",207.814814814815,1985-03-01,2,1985,"3-01"
1985-03-07,"dillon_reservoir_inflow",213.555555555556,1985-03-08,3,1985,"3-08"
1985-03-14,"dillon_reservoir_inflow",231.833333333333,1985-03-15,3,1985,"3-15"
1985-03-21,"dillon_reservoir_inflow",236.888888888889,1985-03-22,3,1985,"3-22"
1985-03-31,"dillon_reservoir_inflow",261.907407407407,1985-04-01,3,1985,"4-01"
1985-04-07,"dillon_reservoir_inflow",282.148148148148,1985-04-08,4,1985,"4-08"
1985-04-14,"dillon_reservoir_inflow",274.333333333333,1985-04-15,4,1985,"4-15"
1985-04-21,"dillon_reservoir_inflow",286.592592592593,1985-04-22,4,1985,"4-22"
1985-04-30,"dillon_reservoir_inflow",289.722222222222,1985-05-01,4,1985,"5-01"
